McFarlane figures (2020–present),,,
,,,
Standard figures,,,
Q3 2023,[https://mcfarlane.com/toys/scarecrow-black-light-edition-gl/ Scarecrow],Display stand and numbered art card,Infinite Frontier version
Q3 2023,[https://mcfarlane.com/toys/joker-black-light-edition-gl/ The Joker],"Knife, display stand, and numbered art card",Infinite Frontier version
Q4 2023,[https://mcfarlane.com/toys/bzea-blgl/ Batman of Zur-En-Arh],"Display stand, bat, knife, and numbered Tony Daniel art card",Batman RIP version
Q4 2023,Mr. Freeze,"Display stand, freeze gun, nameplate, and numbered Curt Swan art card",The ice crimes of Mr. Zero version
Q4 2021,Batman,"Alternate cloth cape, alternate hands, batarang, graveyard display stand, and photo card",Batman: Year Two version
Q4 2021,Batman,"Alternate cloth cape, alternate hands, batarang, graveyard display stand, and photo card signed by Todd McFarlane",Batman: Year Two version
Q4 2021,Batman,"Joker's preserved head, baton, display stand and foil photo card",Batman: Last Knight on Earth version
Q4 2021,Omega,"Alternate hands, display stand and foil photo card",Batman: Last Knight on Earth version
Q4 2021,Scarecrow,Flight stand and foil photo card,Batman: Last Knight on Earth version
Q4 2021,Wonder Woman,"Sword, display stand and foil photo card",Batman: Last Knight on Earth version
Q4 2021,Bane,"display stand, and foil photo card",Batman: Last Knight on Earth version
Q4 2021,Peacemaker,"Sword, display stand and foil photo card",The Suicide Squad version
Q4 2021,Bloodsport,"Twin katanas, display stand and foil photo card",The Suicide Squad version
Q4 2021,Harley Quinn,"Javelin's javelin, display stand and foil photo card",The Suicide Squad version
Q4 2021,Polka-Dot Man,"Goggles, polka-dot energy effect piece, display stand and foil photo card",The Suicide Squad version
Q4 2021,King Shark,Display stand and foil photo card,The Suicide Squad version
Q4 2021,Batman Earth-22,"Display stand, combined display stand, and photo card",
Q4 2021,Robin Earth-22 (Laughing),"3 display stands, 3 chains, and 1 photo card",Laugh face
Q4 2021,Robin Earth-22 (Screaming),"3 display stands, 3 chains, and 1 photo card",Scream face
Q4 2021,Robin Earth-22 (Smirking),"3 display stands, 3 chains, and 1 photo card",Smirk face
Q2 2022,Batman (Terry McGinnis),"2 Batarangs, 2 alternate hands, display stand, and foil photo card",Batman Beyond version
Q2 2022,Batwoman (Elainna Grayson),"2 Batarangs, 2 alternate hands, display stand and foil photo card",Batman Beyond version
Q2 2022,Shriek,"Sonic blast effect piece, display stand and foil photo card",Batman Beyond version
Q2 2022,Blight,"Alternate hand, display stand, foil photo card",Batman Beyond version
Q2 2022,Joker Bot,"Display stand, and foil photo card",Batman Beyond version
Q3 2022,Batman,"Grapple launcher, batarang, display stand, and Jason Fabok art card",Redeco of Three Jokers version
Q3 2022,Batgirl (Barbara Gordon),"Grapple launcher, display stand, and art card",Redeco of DC Rebirth version
Q3 2022,Red Hood,"Alt head, crowbar, display stand, and Jason Fabok art card",Redeco of New 52 version with alternate head
Q3 2022,Robin (Damian Wayne),"Sword, 2 throwing glaives, display stand, and Patrick Gleason art card",DC Rebirth version with alternate head
Q3 2022,Nightwing,"Grapple launcher, batarang, display stand, and art card",Redeco of DC Rebirth version with alternate head
Q4 2022,Batman (30th Anniversary),"Grappling pistol, batarang alternate hands, light up display stand and Bruce Timm art card",Batman: The Animated Series version Multi-branded as DC Direct and DC Multiverse
Q4 2022,Batman (30th Anniversary),"Grappling pistol, batarang alternate hands, light up display stand and signed Bruce Timm art card",Batman: The Animated Series version Multi-branded as DC Direct and DC Multiverse
Q4 2022,Batmobeast,Photo card,Dark Nights: Death Metal version
Q4 2022,Batman,Photo card,Dark Nights: Death Metal version
Q2 2023,Batwing,Wall mount and art card,The Flash version
Superman vs. Doomsday,"Alternate hands, display stand and Dan Jurgens and Brett Breeding art card",Target,-ta
Superman vs. Doomsday,Batmobile with Batman,Target,2 batmobile wingtips
Batman,Batmobile with Batman,Display stand,
"Clayface, Batman and Batwoman",Batman,"Batarang, grapnel launcher, display stand, and art card",
"Clayface, Batman and Batwoman",Batwoman,"Batarang, grapnel launcher, display stand, and art card",
"Clayface, Batman and Batwoman",Clayface,"Display stand, and art card",
Injustice 2,Doctor Fate,"Display stand, Injustice art print, and art card",
Injustice 2,Supergirl,"2 alternate hands, display stand, and art card",
Injustice 2,Batman,"2 batarangs, display stand, and Marco Santucci art card",
Atomic Skull vs Superman,Atomic Skull,"2 alternate hands, display stand, flame effect stand, and Doug Mahnke art card",
Atomic Skull vs Superman,Superman,"2 alternate hands, display stand, and Jim Lee art card",
Bat-Raptor,Bat-Raptor,GameStop,
Bat-Raptor,Batman,GameStop,
The Joker Interrogation Room,The Joker,"6 alternate hands, 2 chairs, table, hand cuffs, cell phone, display stand, environment backdrop, photo card",The Dark Knight version
Lobo & Spacehog,Lobo,"Chained hook, alternate head, guitar, Dawg, and display stand",Redeco of DC Rebirth version
Lobo & Spacehog,Spacehog,Justice League of America version,
Q1 2024,Bat-Pod,McFarlane Toys Store,
Q1 2024,Catwoman,McFarlane Toys Store,"Alternate hands, display stand and Anne Hathaway photo card"
Q2 2024,Green Lantern (Kyle Rayner),"Armor construct, 2 sword constructs, lantern, alternate hand, display stand and Darryl Banks & Romeo Tanghal art card",Classic version Redeco of Changing the Guard version
Q2 2024,Kilowog,"Lantern, hammer construct, display stand, and Mike McKone art card",Green Lantern Corps version
Q2 2024,Shazam,"6 alternate hands, Wizard's staff, Mister Mind, 2 art cards and Rock of Eternity display base",Shazam! Fury of the Gods battle-damaged version Redeco of the previous Fury of the Gods Shazam
Q2 2024,Freddy Freeman,"6 alternate hands, Wizard's staff, Mister Mind, 2 art cards and Rock of Eternity display base",Shazam! Fury of the Gods version
Q3 2024,Batmobile,McFarlane Toys Store,
Q3 2024,Tumbler,McFarlane Toys Store,
Q3 2024,Lucius Fox,McFarlane Toys Store,"Equipment case, display stand and photo card"
Q3 2024,Bane's Tumbler,Photo card,The Dark Knight Rises version Camouflage redeco and retool of the Batman Begins Tumbler
Q3 2024,Batman (James Gordon),"Alternate unmasked head, combined display stand, display stand, and Greg Capullo and FCO Plascencia art card",Batman: Endgame version
Q3 2024,Mr. Bloom,"Display stand, and Greg Capullo art card",Batman: Endgame version
Q3 2024,The Joker,"Knife, display stand and Andy Kubert and Edgar Delgado art card",Retool of the Infinite Frontier Joker with a new head
Q3 2024,Punchline,"Knife, display stand and art card signed by Jorge Jimenez",Infinite Frontier version
Q4 2024,Nightwing,"Eskrima sticks, display stand and Eddy Barrows art card",New 52 version
Q4 2024,Owl,"Pet owl, display stand and Robson Rocha and Guillermo Ortego art card",Batman Eternal version
Q4 2024,Talon,"2 swords, 2 knives, scabbard, display stand and Eddy Barrows art card",New 52 version Redeco of the previous Talon
Q4 2024,Batmobile,Batman Forever version Glow-in-the-dark redeco of the standard release Forever Batmobile,
Q4 2024,Batman,"Grappling pistol, display stand and CGI render card",Batman: Arkham City version Redeco of the previous Arkham City Batman
Q4 2024,Solomon Grundy,CGI render card,Batman: Arkham City version Translucent recast of the Solomon Grundy BAF with a new skeleton pattern
Q4 2024,Batman,"Bat-Glider, batarang, grappling pistol, flight stand, Gotham City backdrop and Greg Capullo art card",The Thirteenth Hour version
Q4 2024,Darkseid,"Throne, spear and CGI render card",''Zack Snyder's Justice League version Reissue of the previous ZSJL'' Darkseid with a new throne accessory
Q4 2024,Batmobile,"Flight stand, lights and sounds, and card",Batman Beyond version Gold Label version of the standard release Beyond Batmobile with a bonus Batman figure
Q4 2024,Batman (Terry McGinnis),2 alternate hands,Batman Beyond version Red redeco of the Neo-Gothic Batman figure
Q4 2024,Batman,"Batarang, gas mask, 4 alternate hands, Scarface head, alternate flowing cape, gargoyle display base and Norm Breyfogle art card",Detective Comics #587 version
Q1 2025,Batman,"Grappling hook, 4 alternate hands, lamppost, display base and Frank Miller cover backdrop",The Dark Knight Returns cover recreation version Black repaint of the previous TDKR Batman
Q2 2025,The Joker,"Camera, display base and Brian Bolland cover backdrop",Batman: The Killing Joke cover recreation version Redeco of the Comedian Joker
Q3 2025,Superman,"Smoke effect pieces, display base and Alex Ross cover backdrop",Kingdom Come cover recreation version Red redeco of the Kingdom Come Superman
Q3 2025,Batmobile,McFarlane Toys Store,
Q4 2025,Green Lantern (Hal Jordan),"Power battery, 2 flame effect pieces, 2 alternate hands, display base, Darryl Banks cover backdrop and art card",Emerald Twilight version
Build-A,,,
Q4 2022,Batman,"Grapple launcher, display stand, and CGI card",Batman: Arkham City version Black and White variant
Q4 2022,The Penguin,"Umbrella, display stand, and CGI card",Batman: Arkham City version Black and White variant
Q4 2022,Catwoman,"Whip, display stand, and CGI card",Batman: Arkham City version Black and White variant
Q4 2022,Ra's al Ghul,"Sword, display stand, and toy photo card",Batman: Arkham City version Black and White variant
Q1 2023,Aquaman,"Trident, display stand and Ardian Syaf and Vicente Cifuentes art card",Flashpoint version Redeco of Endless Winter version with alternate head
Q2 2023,Project Superman,"Display stand and Andy Kubert, Sandra Hope, and Alex Sinclair art card",Flashpoint version Redeco of Superman (Jon Kent) Future State version with alternate head and emblems
Q3 2023,The Flash (Barry Allen),"Alternate unmasked head, display stand and Jim Lee art card",Flashpoint version
Q4 2023,Wonder Woman,"Sword, display stand and Ed Benes and Pete Pantazis art card",Flashpoint version
Q3 2023,The Joker,"Money pile, Bane head and hands, display stand and Heath Ledger photo card",Redeco of The Dark Knight version
Q3 2023,Batman,"Grappling gun, 3 batarangs, Bane legs, display stand and Christian Bale photo card",Redeco of The Dark Knight version
Q4 2023,Two-Face,Display stand and Aaron Eckhart photo card,Redeco of The Dark Knight version
Q4 2023,Scarecrow,"2 alternate hands, display stand and toy photo card",Redeco of The Dark Knight version
Q1 2024,Kid Flash (Wally West),"Alternate hands, display stand and Carmine di Giandomenico art card",Crisis On Infinite Earths version
Q1 2024,Psycho-Pirate,Display stand and George Perez art card,Crisis On Infinite Earths version
Q1 2024,The Spectre,Display stand and George Perez art card,Crisis On Infinite Earths version
Q1 2024,Earth-2 Superman,"Alternate hands, display stand and George Perez art card",Crisis On Infinite Earths version
Frostbite Edition,,,
Q1 2024,Batman,"Batarang, grapple gun, display stand, card stand, and David Finch and Brad Anderson art card",Translucent version of DC Rebirth version
Q2 2024,The Joker (The Comedian),"Crowbar, Camera, display stand, card stand, and Jason Fabok art card",Translucent version of Three Jokers
Q3 2024,Deathstroke,"Sword, knife, figure display stand, card stand, and Tony S. Daniel, Sandu Florea, and Tomeu Morey art card",Translucent version of DC Rebirth version
Q4 2024,Nightwing,"Two Escrima sticks, two alternate hands, and photo card",Translucent version
Q2 2025,"Two ice freeze effects, display stand, card stand, and George Clooney CGI photo card",Translucent version of Batman and Robin,
Q2 2025,Red Hood,"Frostbite crowbar, two ice effects, frostbite display stand, frostbite card stand, and authenticated Jason Fabok art card",Translucent version of Three Jokers
Glow in the Dark Edition,,,
Q3 2023,[https://mcfarlane.com/toys/gljs-gitdgl/ Green Lantern (John Stewart)],"2 energy swords, display stand, card display stand and numbered Jim Lee art card",Redeco of DC Rebirth version
Q4 2023,[https://mcfarlane.com/toys/st-gitdgl/ Swamp Thing],"Alternate hand, alternate head, display stand, card display stand and numbered Greg Capullo art card",DC Rebirth version
Q4 2023,[https://mcfarlane.com/toys/bwlb-gitdgl/ The Batman Who Laughs as Batman],"Batarang, display stand, card display stand and art card",Redeco of Dark Nights: Metal version
Q4 2023,[https://mcfarlane.com/toys/tj-gitdgl/ The Joker Titan],"Batarang, display stand, card display stand and art card",Redeco of Batman: Arkham version
Q1 2024,Parallax (Hal Jordan),numbered Doug Mahnke and Christian Alamy art card,
Jokerized Edition,,,
Q2 2023,Batman Dark Detective,"4 Jokerized playing cards (10d, Qc, Kh, As), card stand, display stand, and Gabriele Dell'Otto art card",Deluxe Redeco of Future State version
Q2 2023,Batman,"4 Jokerized playing cards (2h, 4d, 4c, Js), 2 alternate hands, grappling hook, card stand, display stand, and art card",Deluxe Redeco of The Dark Knight Returns version
Q3 2023,The Joker,"Money pile, Bane head and hands, display stand and Heath Ledger photo card",Redeco of The Dark Knight version
Q3 2023,Batman,"Grappling gun, 3 batarangs, Bane legs, display stand and Christian Bale photo card",Redeco of The Dark Knight version
Q3 2023,Red Robin (Tim Drake),"4 Jokerized playing cards (3d, Ac, 8c, 9h), staff, display stand and Brett Booth, Norm Rapmund, and Andrew Dalhouse art card",The New 52 Jokerized version
Q4 2023,Two-Face,Display stand and Aaron Eckhart photo card,Redeco of The Dark Knight version
Q4 2023,Scarecrow,"2 alternate hands, display stand and toy photo card",Redeco of The Dark Knight version
Q4 2023,Batman,"4 Jokerized playing cards, grappling pistol, rope line, wound up cable, display stand and art card",Batman: Curse of the White Knight Jokerized version
Q4 2023,Batgirl,"4 Jokerized playing cards (6c, 3s, 10h, Qd), batarang, grappling gun, display stand, card stand, and Mikel Janin art card",Three Jokers Jokerized version
Mega Figures,,,
Q3 2021,Darkseid,"Spear, chest armor, display stand, and CGI render card",''Zack Snyder's Justice League'' version Mega Figure
Q3 2021,King Shark,"2 severed arms, display stand, card display base, and photo card",The Suicide Squad mega figure
Q3 2021,King Shark,"2 severed arms, display stand, card display base, and photo card",The Suicide Squad mega figure Bloodied variant - Non-US
Q2 2022,"Batman 12""","Backdrop, display stand with gargoyle, and photo card",The Batman version Red and Black variant
Q2 2023,"Batman 12"" Unmasked",Display stand and art card,The Flash version
Q2 2023,"Dark Flash 12""",Display stand and art card,The Flash version
Knightmare Edition,,,
Q1 2024,Batman,"Card display stand, display stand and Patrick Gleason art card",Hellbat armor version
Q2 2024,The Batman Who Laughs as Batman,"Batarang, display stand, card stand, and art card",Dark Nights: Metal version
Q4 2024,Batman,"Display stand, card stand, and art card",
Q2 2025,Azrael,"Display stand, card stand, and art card",
Patina Edition,,,
Q2 2023,Superman Unchained (Patina),"Display stand, card stand and art card",Redeco of the Superman Unchained version
Q3 2023,Superboy Prime (Patina),"Display stand, card stand and art card",Redeco of the Dark Nights: Death Metal version
Q4 2023,[https://mcfarlane.com/toys/m-pgl/ Merciless (Patina)],"Display stand, card stand and art card",Redeco version
Q1 2024,Armored Batman (Patina),"Display stand, card stand and art card",Redeco of the Kingdom Come version
Sketch Edition,,,
Q3 2023,The Batman Who Laughs,"Knife, sickle, display stand, card stand and numbered Greg Capullo art card",Redeco of the |Dark Nights: Death Metal version
Q3 2023,Superman (85th Anniversary),"2 alternate hands, display stand, card stand, and numbered Patrick Zircher art card",Redeco of DC Rebirth version
Q4 2023,[https://mcfarlane.com/toys/bwk-lagl/ Batman],"Grappling hook and line, display stand, card stand, and Sean Gordon Murphy art card",Redeco of Batman: White Knight version
Q4 2023,[https://mcfarlane.com/toys/btm-lagl/ Batman],"Night-vision goggles, 4 knives, grapple gun, display stand, card stand and Todd McFarlane art card",Redeco of Original design by Todd McFarlane
Q4 2023,[https://mcfarlane.com/toys/btm-lagls/ Batman - Signed],"Night-vision goggles, 4 knives, grapple gun, display stand, card stand and Todd McFarlane art card signed by Todd McFarlane",Redeco of Original design by Todd McFarlane
Q4 2023,[https://mcfarlane.com/toys/jbtj-lagl/ The Joker] (The Comedian),"Crowbar, Camera, display stand, card stand and Jason Fabok art card",Redeco of Three Jokers
Q4 2023,[https://mcfarlane.com/toys/jbtj-lagls/ The Joker - Signed] (The Comedian),"Crowbar, Camera, display stand, card stand and Jason Fabok art card signed by Jason Fabok",Redeco of Three Jokers
Q4 2023,Batman (Hazmat Suit),Display stand and toy photo card,Redeco of Justice League Rebirth
Q2 2024,Azrael,"Flame effect, sword, display stand, card stand and Sean Gordon Murphy art card",Redeco of Batman: Curse of the White Knight version
Q3 2024,Batman,"2 Batarangs, 2 alternate hands, display stand, card stand, and Jim Lee art card",Redeco of Batman: Hush version
Chase - Platinum Editions,,,
Artist Proof,,,
Q4 2021,Lobo,"Chained hook, display stand, and artist proof card",DC Rebirth version
Q4 2021,Red Hood (Jason Todd),"Alternate 'finger guns' hands, display stand, and artist proof card",Gotham Knights version
Q4 2021,Superman,Display stand and artist proof card,DC Rebirth version Redeco of Bizzaro DC Rebirth with alternate head and chest plate
Q4 2021,Swamp Thing,"Alternate hand, display stand, and artist proof card",DC Rebirth version
Q4 2021,Batgirl,"Night stick, display stand and artist proof card",Gotham Knights version
Q1 2022,Batman,"2 alternate hands, grappling hook, display stand and artist proof card",The Dark Knight Returns version
Q1 2022,Robin (Carrie Kelley),"Sling shot, display stand and artist proof card",The Dark Knight Returns version
Q1 2022,General Zod,"4 Alternate hands, display stand, and artist proof card",DC Rebirth version
Q1 2022,Ghost-Maker,"Two swords, display stand, and artist proof card",Future State version
Q1 2022,Green Arrow,"Bow, arrows, quiver, display stand, and artist proof card",Injustice 2 version
Q2 2022,Robin (Damian Wayne),"Sword, display stand, and artist proof card",Infinite Frontier version
Q2 2022,Hush,"Two knives, display stand, and artist proof card",Batman: Hush version
Q2 2022,Flash (Barry Allen),"3 lightning effects, display stand, and artist proof card",The Flash version
Variants,,,
Q1 2020,[https://mcfarlane.com/toys/batman-animated-series/ Batman],"Grappling pistol, batarang alternate hands, display stand and Bruce Timm art card",Batman: The Animated Series version Blue variant (Chase - Platinum Edition)
Q1 2020,[https://mcfarlane.com/toys/batman-detective-comics-1000-variant/ Batman],"Batarang, grappling pistol, display stand and Jim Lee art card",Detective Comics #1000 version Blue variant (Chase - Platinum Edition)
Q2 2020,Joker,"Pistol, 2 wind-up chattering teeth, display stand and CGI art card",Batman: Arkham Asylum version Bronze variant (Chase - Platinum Edition)
Q2 2020,Batman,"Grappling gun, batarang, folded batarang, grenade, display stand and CGI art card",Batman: Arkham Asylum version Bronze variant (Chase - Platinum Edition)
Fall 2020,Batman,"Batarang, grappling gun, explosive gel gun, display stand and CGI art card",Batman: Arkham Knight version Gold variant (Chase - Platinum Edition)
Fall 2020,Deathstroke,"Katana, display stand and CGI art card",Batman: Arkham Origins version Gold variant (Chase - Platinum Edition)
Q1 2021,Gorilla Grodd,Photo card and stand,Injustice 2 version Platinum variant (Chase - Platinum Edition)
Q3 2021,Batman,"Batarang, display stand and Ben Affleck photo card",''Zack Snyder's Justice League'' tactical suit version Goggles up variant (Chase - Platinum Edition)
Q3 2021,Doctor Fate,Flight stand and photo card,Injustice 2 version Blue variant (Chase - Platinum Edition)
Q3 2021,Batman (Terry McGinnis),"Batarang, alternate hands, 2 jet exhaust pieces, flight stand and photo card",Batman Beyond version Digitized Damage variant (Chase - Platinum Edition)
Q2 2022,"Batman 12""","Display stand, and photo card",The Batman version Gold variant (Chase - Platinum Edition)
Q1 2023,Mr. Freeze,"Freeze ray, display stand, and Jason Fabok art card",Victor Fries version Super Powers Collection variant (Chase - Platinum Edition)
Q1 2023,Flash (Jay Garrick),"2 alternate hands, 4 speed force effects, display stand and art card",DC Classic version The Flash colors variant (Chase - Platinum Edition)
Q2 2023,Catwoman,"2 alternate hands, Whip, display stand, and Jim Balent art card",Batman: The Animated Series colors version Gray variant (Chase - Platinum Edition)
Q3 2023,The Riddler,"Staff, 6 alternate hands, display stand, and Gil Kane and Murphy Anderson art card","DC Classic version Single ""?"" on chest variant (Chase - Platinum Edition)"
Q4 2023,Superman,"Alternate hands, display stand and Jheremy Raapack art card",Dark Redeco Injustice 2 version (Chase - Platinum Edition)
Q4 2023,[https://mcfarlane.com/toys/jim-gordon-batman-batman-endgame-platinum-edition/ Batman (James Gordon)],"Alternate unmasked head, 6 alternate hands, grapple gun, display stand and Greg Capullo and Danny Miki art card",Batman: Endgame version Blue variant (Chase - Platinum Edition)
Q4 2023,[https://mcfarlane.com/toys/brainiac-injustice-platinum-edition/ Brainiac],"4 tendrils, display stand and CGI art card",Injustice 2 version Blue variant (Chase - Platinum Edition)
Q4 2023,[https://mcfarlane.com/toys/supergirl-dc-rebirth-gold-label-platinum-edition/ Supergirl],"Flight stand, display stand and Emanuela Lupacchino and Michael Atiyeh art card",DC Rebirth version CW Colors variant (Chase - Platinum Edition) First Gold Label Platinum
Q1 2024,Steel,"Hammer, display stand, and Jon Bogdanove art card",Reign of the Supermen version
Q1 2024,Batman (Sky Dive),"Wired cape, display stand and art card",The Dark Knight version
Q1 2024,Catwoman,"4 alternate hands, necklace, broken batman mask, display stand and art card",The Dark Knight Rises version
Q1 2024,Spectre (Hal Jordan),"Display stand, 2 BAF pieces, and George Perez art card",Day of Judgement version Redeco of the Crisis on Infinite Earths Spectre
Q2 2024,Superman Red,"4 electricity effect pieces, BAF piece, display stand and Howard Porter art card",Redeco of Superman Blue
Q2 2024,Aquaman,"BAF pieces, display stand and Howard Porter art card",Batman Total Justice version Redeco of JLA version
Q2 2024,Green Lantern (John Stewart),"2 green flame effect pieces, BAF pieces, display stand and Neal Adams art card",Green Lantern: Mosaic version Redeco of classic John Stewart
Q3 2024,Batman (DCEU),"Alternate hands, display stand and art card",The Flash blue and gray costume version More accurate redeco of the initial Flash DCEU Batman
Q3 2024,Bullseye Batman,"Batarang, alternate hands and Sheldon Moldoff art card",The Rainbow Batman version White redeco of Knightfall Batman
Q3 2024,Batman,"Batarang, Bat-Radio, 4 alternate hands, display stand and Adam West photo card",Batman version Black and white redeco of the Adam West Batman
Q3 2024,Batman (Dick Grayson),"4 alternate hands, display stand and Frank Quitely and Alex Sinclair art card",Batman and Robin blue costume version
Q4 2024,Joker,"Alternate hands, Laughing Fish, cane, display stand and José Luis García-López art card",Black tuxedo version Black redeco of the Silver Age Joker
Q4 2024,"""False God"" Superman","4 alternate hands, display stand and photo card",Batman v Superman: Dawn of Justice statue version Silvery redeco of the BVS Superman
Q4 2024,Armored Batman,"Kryptonite spear, 2 alternate hands, display stand and Ben Affleck photo card",Batman v Superman: Dawn of Justice Kryptonite glow version Green repaint of BVS Armored Batman
Q4 2024,Batman,"Batarang, 2 alternate hands, BAF pieces, display stand and Todd McFarlane art card",Spawn/Batman version Solo release of the figure from the two-pack
Q4 2024,Superman,"2 attack effect pieces, BAF pieces, display stand and art card",Justice League Task Force Player 2 version Orange redeco of the Task Force Superman
Q4 2024,Flash (Wally West),"2 attack effect pieces, BAF piece, display stand and art card",Justice League Task Force Player 2 version Purple redeco of the Task Force Flash
Q4 2024,Aquaman,"Trident, 2 attack effect pieces, BAF pieces, display stand and art card",Justice League Task Force Player 2 version Blue redeco of the Task Force Aquaman
Q4 2024,Batman,"2 attack effect pieces, BAF pieces, display stand and art card",Justice League Task Force Player 2 version Red redeco of the Task Force Batman
Q3 2025,Orange Batman,"Batarang, 4 alternate hands and Sheldon Moldoff art card",The Rainbow Batman version Orange redeco of Knightfall Batman
Red Platinum - unique characters,,,
Q3 2024,Reverse-Flash (Daniel West),Display stand and Francis Manapul and Brian Buccellato art card,New 52 version
Q3 2024,Manhunters,"Alternate battle-damaged faceplate, 2 jet exhaust effect pieces, display stand and art card",Green Lantern Corps version
Q3 2024,Sportsmaster,"Hockey stick, baseball bat, display stand and art card",Young Justice version
Q3 2024,Cyborg Superman (Zor-El),Flight stand and Aaron Kuder art card,New 52 version
Q3 2024,Lucius Fox,"2 alternate hands, display stand and movie poster card",Batman Begins version Repaint of the Lucius Fox from the Tumbler box set
Q3 2024,Hugo Strange,"Alternate hands, mask, display stand and Brian Bolland art card",Batman: Prey version Retool of Year Two Batman with a new head and accessories
Q4 2024,The Question,Display stand and Tommy Lee Edwards art card,DC Classic version
Q4 2024,Shining Knight (Sir Ystin),"Sword, display stand and Tony Daniel art card",Seven Soldiers version
Q4 2024,Effigy,"2 flame effect pieces, display stand and art card",DC Classic version
Q1 2025,Nightmaster,"Sword, display stand and card",Shadowpact version
Q1 2025,Scarecrow,"Display stand, 2 alternate hands and art card",Batman Begins business suit version
Q4 2025,Starman (Jack Knight),"Cosmic staff, display stand and card",JSA version
Q4 2025,Dark Flash,"2 alternate heads, display stand and Eddy Barrows art card",Dark Nights: Speed Metal version Repaint of the previous Dark Flash toy with all headsculpts included
Q4 2025,Guardian,"Shield, display stand and Jesus Merino art card",Action Comics version
Q4 2025,Black Condor (Ryan Kendall),Display stand and card,Primal Force version
Q4 2025,Gangbuster,Display stand and card,The Adventures of Superman version
McFarlane Collector Edition,,,
Standard figures,,,
Q3 2023,Golden Age Superman,"Chains, display stand, card stand and Detective Comics staff and Joe Shuster art card",Action Comics #1 version Retool of DC Rebirth version
Q3 2023,Green Lantern (Alan Scott),"Lantern, fire construct, display stand, card stand and Alex Ross art card",Day of Vengeance version
Q3 2023,Abyss,"Scythe, alternate hand, display stand, card stand and Jorge Molina art card",Batman: Abyss version
Q4 2023,Firestorm,"2 fire effects, 6 alternate hands, display stand, card stand, and Yıldıray Çınar art card",Crisis on Infinite Earths version
Q4 2023,Hawkman (Katar Hol),"Mace, wings, display stand, card stand and David Finch art card",Zero Hour: Crisis in Time! version
Q4 2023,Sinestro,"Construct, lantern, display stand, card stand and Tyler Kirkham art card",Sinestro Corps War version
Q1 2024,Green Lantern Batman,"Power Battery, 2 flame effect pieces, 4 alternate hands, display stand, art card and card stand",
Q1 2024,Captain Carrot,"4 alternate hands, display stand, Gary Frank art card and card stand",The Multiversity version
Q1 2024,Superman,"Krypto, alternate hands, display stand, Dan Jurgens, Norm Rapmund, and Alex Sinclair art card and card stand",Return of Superman version Retool of the Dark Knight Returns Superman with a new long haired head
Q1 2024,Wonder Woman,"Lasso of Truth, sword, shield, axe, 4 alternate hands, display stand, Terry Dodson art card and card stand",Who is Wonder Woman? version
Q2 2024,Starfire,"2 starbolt effect pieces, flight stand, card stand and Sam Basri art card",DC Rebirth version
Q2 2024,Penguin,"Umbrella, 2 alternate hands, display stand, card stand and Mike Grell art card",DC Classic version
Q2 2024,Captain Boomerang,"2 boomerangs 4 alternate hands, display stand, card stand and Francis Manapul art card",DC Rebirth version
Q3 2024,Sgt. Rock,"4 alternate hands, knife, shovel, helmet, display stand, card stand, and Joe Kubert art card",
Q3 2024,Superboy,"2 alternate hands, 2 alternate heads, flight stand, environment stand, display stand and Stanley 'Artgerm' Lau art card",Teen Titans version
Q3 2024,Batman,"4 alternate hands, batarang, batcamera, grappling hook, GoGo magician wand, display stand and Jiro Kuwata art card",Bat-Manga version
July 2024,Agent Liberty,"Shield, exhaust flame effect piece, display stand, card stand and art card",Panic in the Sky version
Q4 2024,Clock King,"2 clock hand blades, display stand, card stand and Dan Spiegle art card",Classic version
Q4 2024,Ragman,"2 magic effect pieces, display stand, card and Jesús Saíz art card",Shadowpact version
Q4 2024,Red Hood,"Pickaxe, dagger, display stand, card stand and Lew Sayre Schwartz art card",The Man Behind the Red Hood! version
Q3 2024,Batman,"Grappling hook, streetlight, 4 alternate hands, alternate unmasked head and Frank Miller art card",The Dark Knight Returns blue battle-damaged version Retool and redeco of the previous TDKR Batman with a tattered chest emblem and blue color scheme
Q3 2024,Tomar-Re,"Power Battery, 2 alternate ring construct hands, 4 alternate hands, alternate Abin Sur head, shield construct, display stand, card stand and Brian Bolland art card",Green Lantern Corps version
Q3 2024,Huntress (Helena Wayne),"Crossbow, 4 alternate hands, 2 alternate faceplates, display stand and Guillem March art card",New 52 version
Q4 2024,Geo-Force,"2 alternate faceplates, 2 energy effect pieces, display stand and card",Infinite Frontier version Target exclusive
Q4 2024,Superman,"Alternate head, 3 alternate hands, alternate Kryptonian crystal-holding hand, display stand and Christopher Reeve photo card",Superman: The Movie version
Q4 2024,Green Lantern (Simon Baz),"2 alternate faceplates, 3 construct effect pieces, Power Battery, display stand and Robson Rocha art card",New 52 version
Q4 2024,Mister Terrific (Michael Holt),"2 alternate faceplates, alternate hand, 3 T-Spheres, removable jacket, display stand and J.G. Jones art card",New 52 version
Q4 2024,Lightning Lad,"Alternate classic head, 2 alternate faceplates, 4 electricity effect pieces, display stand and Jim Cheung art card",DC Rebirth version
Q4 2024,Grid,Display stand and card,"Forever Evil version Heavy retool of the Flashpoint Cyborg BAF with a new head, arms and upper torso"
